C.1.8.11,C.2.8.11,N.2.8.11,N.3.8.11,NF.3.8.11,NP.3.8.11,NPF.1.8.11,NPF.2.8.11,NPF.3.8.11,P.1.8.11,P.2.8.11,P.3.8.11,PF.1.8.11,PF.2.8.11,PF.3.8.11,Tote.1.8.9,Tote.2.8.9,Tote.3.8.9,Tote.4.8.9,C.2.8.20,C.3.8.20,F.1.8.20,F.2.8.20,F.3.8.20,N.1.8.20,N.2.8.20,N.3.8.20,NF.1.8.20,NF.2.8.20,NF.3.8.20,NP.1.8.20,NP.2.8.20,NP.3.8.20,NPF.1.8.20,NPF.2.8.20,NPF.3.8.20,P.1.8.20,P.2.8.20,P.3.8.20,PF.1.8.20,PF.2.8.20,PF.3.8.20,C.2.8.27,C.3.8.27,F.1.8.27,F.2.8.27,F.3.8.27,N.3.8.27,NF.1.8.27,NF.2.8.27,NF.3.8.27,NP.1.8.27,NP.3.8.27,NPF.1.8.27,NPF.3.8.27,P.1.8.27,P.2.8.27,P.3.8.27,PF.1.8.27,PF.2.8.27,PF.3.8.27,C.1.9.3,C.2.9.3,C.3.9.3,F.1.9.3,F.2.9.3,F.3.9.3,N.1.9.3,N.2.9.3,NF.1.9.3,NF.2.9.3,NF.3.9.3,NP.1.9.3,NP.2.9.3,NP.3.9.3,NPF.2.9.3,NPF.3.9.3,P.1.9.3,P.2.9.3,PF.1.9.3,PF.2.9.3,PF.3.9.3,C.1.9.7,C.3.9.7,F.1.9.7,F.2.9.7,F.3.9.7,N.1.9.7,N.2.9.7,N.3.9.7,NF.1.9.7,NF.2.9.7,NF.3.9.7,NP.2.9.7,NPF.1.9.7,NPF.2.9.7,NPF.3.9.7,NPF.4.9.7,P.1.9.7,P.2.9.7,P.3.9.7,PF.1.9.7,PF.2.9.7,PF.3.9.7,C.1.9.8,C.3.9.8,F.1.9.8,F.2.9.8,F.3.9.8,N.1.9.8,N.2.9.8,N.3.9.8,NF.1.9.8,NF.2.9.8,NF.3.9.8,NP.1.9.8,NP.3.9.8,NP.4.9.8,NPF.1.9.8,NPF.2.9.8,NPF.3.9.8,P.1.9.8,P.3.9.8,PF.1.9.8,PF.3.9.8,C.1.8.27,C.2.9.7,C.2.9.8,F.1.8.11,F.3.8.11,N.1.8.11,N.1.8.27,N.2.8.27,N.3.9.3,NF.2.8.11,NP.2.8.27,NP.2.9.8,NPF.1.9.3,PF.2.9.8,Feature.ID,Taxon,Group
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011615628,0,0.004819277,0.021786492,0,0,0,0,0,0.002253521,0,0,0,0,0,0,0,0,0,0.137254902,0,0,0,0.002798507,0,0.009370817,0.017839445,0,0,0.003375,0.003113879,0,0.000938212,0,0,0,0.012731481,0,0.008706289,0,0,0,0.008466234,0,0.016496018,0.016490765,0.01452514,0,0,0,0.009531819,0,0.004347826,0,0,0,0,0,0.004687218,0,0,0,0.001931434,0.006472938,0.006262525,0.014120475,0.014446228,0.004396678,0.001559972,0.000315043,0.001669635,0.0083167,0,0.005244755,0,0,0.002241147,0.00127186,0,0.008035714,0,0.015909091,0.024957167,0,0.003456221,0.057170651,0.108939442,0.084479794,0.189866243,0.085181899,0.018562103,0,0.042701342,0.026138159,0.01451131,0.014993481,0.051551252,0.028256952,0.107877254,0.020328283,0.085504587,0.004454591,0.159118727,0.084985102,0.07160227,0.05031923,0,0,0.004829622,0,0,0,0.004324324,0,0.004413063,0,0,0,0,0,5cbefa99b8b8f4fa8c45c23fd60ec0b3,Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulales;Labyrinthulaceae;Labyrinthulaceae_X;Labyrinthulaceae_X_sp.;,Other Eukaryote
0.093294461,0,0,0.077170418,0.068014706,0.327433628,0.066666667,0.073500967,0.075129534,0,0,0.095092025,0.08411215,0.069370331,0,0.028389155,0.047401485,0.058883769,0.03125,0,0.137980085,0.043373494,0.078431373,0.046969697,0,0.032193159,0,0.029481532,0,0.051671733,0,0.017990701,0.01490313,0,0.002730583,0.036830357,0,0.035031847,0,0.047425474,0.100840336,0.035343035,0.059701493,0.101080247,0.073627845,0.058473736,0.057877814,0,0.035375,0.008896797,0.023298429,0.005495242,0.005212121,0,0.005028229,0.03587963,0.009013173,0,0.03364817,0.079550367,0.020440882,0,0.041452442,0.024459613,0.083773087,0.049162011,0.076229816,0.063723449,0,0,0.006036217,0.060869565,0.039167862,0.002698962,0.002765369,0.002545477,0.001797484,0,0.006437768,0.039192399,0,0.012071463,0.017766148,0,0.010515247,0.01070091,0.02247191,0.020857407,0.001680231,0.001502671,0,0.000852359,0.040598291,0.009090909,0.016132714,0.024204393,0.002225755,0.012490195,0,0,0,0.001199315,0,0.001440092,0.104650728,0.060877924,0.026225279,0.038313308,0.027062999,0.053377148,0.048289738,0.002181208,0.010579731,0.154929577,0.015319426,0.018971778,0.009333162,0.012496046,0.007786195,0.016330275,0.015702433,0.022643819,0,0.054309646,0.010280273,0.040414508,0.028881899,0,0,0,0.072033898,0.010810811,0.008324814,0,0.044384058,0.00781604,0,0.004040404,0,07d917afe0359d1e05ce2f5a0e3b9575,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Lepidodinium,Dinoflagellate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172117,0,0,0,0.000536121,0,0,0,0,0,0,0,0,0,0.004922229,0,0.00625711,0.007255937,0.002793296,0.001502065,0.007219214,0.003567508,0.010933558,0,0.007608696,0.003873745,0.00283737,0.001489045,0.000745018,0,0.001802776,0,0,0,0.010140029,0.001239499,0.004759519,0.016674178,0.012306046,0,0.009706494,0.008086112,0.009016028,0.005988024,0.001826484,0.012237762,0.024242424,0.00098927,0.003585836,0.000476948,0.000844747,0.001488095,0.005391337,0.01177686,0.006167904,0.005577936,0.01843318,0.004377596,0.007369433,0.005159071,0.01405577,0.014418811,0.017052267,0,0.072063758,0.00895208,0,0.065189048,0.051105307,0.080329557,0.059949383,0.011910774,0.422568807,0.010746701,0.018053856,0.031869413,0.007025128,0.027919056,0.002072539,0,0.002414811,0,0,0,0,0,0.017652251,0,0,0,0.000757576,0,78207ede899819173351c6187497d3da,Eukaryota;Archaeplastida;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcales-Clade-A;Prasinococcus;Prasinococcus_capsulatus;,Chlorophyte
0.004373178,0,0.003102378,0,0,0,0.005405405,0,0,0.006276151,0,0,0,0,0,0,0,0,0,0.006335797,0.009957326,0.057831325,0.004357298,0.006060606,0.002176279,0.04158283,0,0,0,0.068389058,0,0,0,0,0,0.047991071,0.043165468,0.015923567,0,0.032520325,0.006002401,0.003465003,0.01119403,0.018518519,0.173360107,0.005946482,0.005553932,0.006884682,0,0,0,0,0,0,0.015261115,0.05787037,0.027963947,0.001511009,0.103896104,0.018590575,0.025250501,0.011222682,0.007069409,0.291240046,0.246701847,0.020670391,0.009387908,0.000971817,0.001646542,0,0,0.002173913,0,0,0,0,0.006590773,0.038218857,0.01323319,0.023752969,0.025571088,0.15354901,0.034568241,0.024048096,0.331230284,0.025682183,0.026135809,0.000462214,0.000315043,0,0,0,0.002136752,0,0,0,0.007154213,0,0.030059524,0.011898122,0.010950413,0.293832096,0.030368764,0.154953917,0.000897968,0.002242871,0,0.000453412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003242367,0.000432854,0.071502591,0.006577066,0,0,0,0,0.002162162,0.005257777,0.03662842,0.002717391,0,0,0,0,fe754addb268feca93d898f32b3412cd,Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate,Diatom
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002033209,0,0,0,0.000404285,0,0,0.002427184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001742394,0.000969697,0.000664011,0.000264644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005021521,0.000899654,0.005211657,0.000310424,0,0,0,0,0,0,0.000550888,0,0,0,0,0,0,0,0,0,0,0.013636364,0,0.003809951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444069,0,0.002348993,0.00550529,0,0.058344198,0.128992801,0,0.045713382,0.01506734,0.00293578,0.000779553,0,0.000906853,0,0,0,0,0,0,0,0,0,0,0,0,0.000226552,0,0,0,d3cd362ed0e1ab0e9bc0c1c75969bed1,Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia,Diatom
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001542813,0,0,0,0,0,0,0,0,0,0,0.010709505,0.005946482,0.001461561,0,0.00175,0,0.001308901,0.011392575,0,0.003320053,0.001676076,0,0,0.01618938,0.012987013,0,0,0.01161646,0.001285347,0.007394767,0.007255937,0.007821229,0.003755163,0,0,0.004485562,0,0,0,0.000761246,0,0.000248339,0.000748951,0.005228051,0,0.011876485,0,0,0.017352982,0.006513026,0.00691002,0.008560728,0.017586712,0.001502196,0.000630087,0.000389581,0.00249501,0,0.002525253,0,0.000760977,0.002241147,0.001589825,0.000603391,0.003571429,0,0.043801653,0.002798401,0,0,0.0236465,0.020506248,0.022570937,0.031852188,0.017968057,0.015720059,0,0.01283557,0.007228685,0,0.019230769,0.041358221,0.034178682,0.073236318,0.029377104,0.01559633,0.008797817,0.022949816,0.058427257,0.01567144,0.009522779,0.01761658,0,0.005902871,0,0,0,0.002882883,0.000584197,0,0,0,0,0.000454545,0.026825633,9486618d1eba6ae9a25c1b72ee2e7041,Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulales;Labyrinthulaceae;Labyrinthulaceae_X;Labyrinthulaceae_X_sp.;,Other Eukaryote
0.011661808,0,0.004136505,0,0.010110294,0.03539823,0.005405405,0.017408124,0,0,0,0.018404908,0.023364486,0,0,0.009569378,0,0.011776754,0.0125,0,0.017069701,0,0,0.016666667,0.018498368,0,0,0,0,0,0.0042337,0.010309278,0,0,0,0,0,0.036624204,0,0.02303523,0,0,0,0.046296296,0.028781794,0.067393459,0.049108448,0.006024096,0.00625,0.009786477,0.005235602,0.005227181,0.007878788,0,0.010585745,0.054398148,0.015021955,0,0.034238489,0.042369217,0.036873747,0,0.010604113,0.059726962,0.015831135,0.100558659,0.083740143,0.034985423,0.011525796,0.005606953,0.001006036,0.007065217,0.004591105,0.006228374,0.001701766,0.000558763,0.00494308,0.058950784,0.043276109,0.188836105,0.056938288,0.033800097,0.019556535,0.02004008,0.00961394,0.100053505,0.330972154,0.035706032,0,0.009349955,0.006986028,0.000182648,0.008741259,0.138383838,0.010729777,0.095024653,0.006041335,0.003922042,0.060714286,0.007250418,0,0.05385494,0.010536102,0.02390553,0.000411569,0.001922461,0,0,0,0.000177628,0,0.000503356,0,0,0.00065189,0,0,0.003479911,0,0.002568807,0,0,0.000259101,0,0.000757494,0.044559585,0.01429797,0,0,0.011857708,0.008474576,0.025225225,0.016211479,0,0.032608696,0.005550521,0.091156463,0.001868687,0,a849e7f9fdba34ff5dc61f265fddcb81,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_dominans;,Dinoflagellate
0,0,0,0,0,0,0,0,0,0,0,0,0,0.020277481,0,0,0,0,0,0,0.103840683,0.243373494,0.163398693,0.133333333,0.093579978,0.072434608,0.402953586,0.068790241,0.011830986,0.126519757,0.041490262,0.036183546,0.078986587,0,0.004247573,0.103794643,0.141486811,0.109872611,0,0.027100271,0.033613445,0.063063063,0.024253731,0.091820988,0.032128514,0.025768087,0.019000292,0.056798623,0.031125,0.210854093,0.022251309,0.00482509,0.004727273,0.002656042,0.011115032,0.033564815,0.039057083,0,0.050177096,0.012105491,0.009619238,0,0.008997429,0.10523322,0.074538259,0,0.023282013,0.010134666,0.003567508,0.005326605,0.005030181,0.005434783,0.002295552,0.004083045,0.008615188,0.002483392,0.001348113,0.028303588,0.009298999,0.016627078,0.014660757,0.011105746,0.007712436,0.034318637,0.015622653,0.004280364,0.049584758,0.005257684,0.000367551,0.000612199,0,0,0,0.01010101,0.028764934,0.018153294,0.00063593,0.026911241,0.011309524,0.004833612,0,0.023643632,0.016733808,0.028801843,0.00321772,0,0,0.00226706,0.002883762,0.00159865,0,0.002265101,0,0.007682458,0.00684485,0.002662929,0.001094233,0.007276178,0.005976431,0.018165138,0,0,0,0.001891381,0.005843523,0,0.006863025,0,0,0,0.025423729,0.014414414,0.017671973,0.04015887,0,0.002378795,0,0.003080808,0,cc23f1eda5e6e78ec4f9fe7db54ba350,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;,Other Eukaryote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002004008,0,0,0.002844141,0.080474934,0,0,0,0,0,0,0,0,0,0,0,0,0.023436092,0,0,0,0.041042974,0.001101777,0.004759519,0.097341145,0.008025682,0.035661944,0,0,0,0,0,0,0,0,0,0,0,0.080357143,0,0,0.005939463,0,0.022177419,0.013918509,0.07785966,0.194754944,0.083201088,0.121118012,0.002708824,0,0.001761745,0.001627651,0,0,0.015302287,0.009912461,0.004428978,0.011195286,0.017981651,0.000278412,0.185128519,0.002202358,0.019048906,0.09587707,0,0,0.005366246,0,0,0,0,0,0,0,0,0,0,0,1f20fff31f77faafbf9bb280757e7bc6,Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulales;Labyrinthulaceae,Other Eukaryote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031556039,0,0,0.008471705,0,0,0,0.006872852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01075,0,0,0,0.002909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032625295,0,0.014578077,0,0,0,0.002768166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010804252,0,0,0.010312708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164483325,0,0,0.068935804,0,0.025749674,0,0.001802266,0.056311294,0,0,0.006347792,0,0,0,0,0,0,0,0,0,0,0.039279279,0,0,0,0.011214318,0,0,0,435d4495010cabcb3df08d500dcd1861,Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia,Diatom
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000606428,0,0,0,0,0,0,0,0,0.007202881,0.004851005,0.017723881,0.020833333,0.013386881,0.030723489,0.059339374,0,0.003875,0,0,0,0.003878788,0,0.024523641,0.009259259,0.012017564,0,0.053719008,0.009079118,0.034068136,0,0.007712082,0.098976109,0.007255937,0.05698324,0.080736012,0.013605442,0.013446762,0.014578077,0.001676727,0.003804348,0,0.007058824,0.005530738,0,0.012282804,0.015684154,0.011444921,0.097387173,0.00477327,0.042974408,0.137171189,0.121492986,0.017425267,0.035848047,0.065705911,0.006644326,0.015962195,0.00384016,0.005322688,0.003348554,0.021561772,0.026262626,0.006620501,0.017032721,0.020985692,0.005551198,0.022321429,0.029931214,0,0.049229012,0.000929656,0.014976959,0.00265649,0,0,0.000680118,0,0,0,0,0.000287233,0,0,0,0,0.001898134,0,0,0.000668189,0,0,0,0,0.004145078,0,0,0,0,0,0.005405405,0.007886666,0,0,0.002265519,0.055782313,0.000505051,0,379dd6d5996e1b23096f088764feab58,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Dinoflagellate
0,0,0,0,0,0,0,0,0,0,0,0,0,0.006403415,0,0,0,0.005120328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001223198,0,0,0,0.004331561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001363791,0,0.005095717,0,0,0,0.006595017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013429752,0.000856653,0.001549427,0,0.044711341,0.055110541,0.026655202,0.076739968,0.054569654,0.005772903,0.044265594,0.006208054,0.005936139,0,0.008148631,0.022195324,0.01795829,0.029262891,0.013425926,0.008623853,0.002951167,0.041921665,0.023966835,0.027289922,0.01179526,0,0,0.038636973,0,0,0,0,0,0,0,0,0,0,0,440f6250556cf72c36bc6dd0289142e5,Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulales;Labyrinthulaceae;Labyrinthulaceae_X;Labyrinthulaceae_X_sp.;,Other Eukaryote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301306908,0,0,0,0,0,0,0,0,0,0.000518202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a85088018b62605d1e1a954eede053ed,Eukaryota,Other Eukaryote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010875,0,0.005235602,0,0,0,0,0,0.007164317,0,0,0,0,0,0,0.009101251,0,0,0,0,0,0,0,0,0,0,0,0.057055938,0,0.089237426,0.003218884,0,0.043982271,0,0,0,0,0,0,0,0.000157522,0,0,0,0,0,0.00266342,0,0,0.001749834,0.000892857,0.000371816,0,0.068189606,0.351719864,0,0,0,0,0,0,8.8813890492473e-05,0,0,0,0,0,0.000178378,0,0,0,0,0,0,0,0.000810592,0,0,0,0.000536625,0,0,0,0,0.07127209,0,0,0,0,0.049747475,0,72b2ae58729e0657691e0352363431c6,Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiales_X;Chrysocampanula;Chrysocampanula_spinifera;,Haptophyte
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052894627,0.024698134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067078807,0.030821738,0.051703028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071139926,0,0.038842282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012972973,0.016357529,0.013680494,0,0,0,0,0,d21a5b03f15e19875a93732e0956550e,Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros,Diatom
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000719528,0,0,0,0,0,0,0,0,0,0,0,0.000560695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001952832,0,0,0,0,0.001280053,0,0,0,0,0.000152195,0,0.000317965,0,0,0,0.000413223,0.000685323,0,0,0.009391252,0,0.002364574,0.055202902,0.002661934,0.040232692,0,0.04488255,0.040260424,0,0.061603651,0.001057527,0,0.079088896,0.018981481,0.011559633,0.02355365,0.001835985,0.006477523,0.012564172,0.000973921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ccf8fa2f19a4ba8b97745e0d810f1310,Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Cryptofilida;Nanofilidae;Nanofila;Nanofila_sp.;,Other Eukaryote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000574465,0,0,0.061476715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a754a974d634e774d58c00281e7f4e55,Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X,Diatom
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017723881,0,0,0.023785927,0,0,0,0,0,0,0.004363636,0,0.011820748,0,0.003235498,0,0.024793388,0.010376135,0,0,0.043380463,0.007394767,0,0.081005587,0.066090875,0.005136749,0,0,0,0.005163043,0,0,0.000957243,0.069286646,0.002696225,0.003244997,0.118025751,0,0.031026253,0.006760019,0,0.069138277,0.004957188,0.05564473,0,0.002195517,0,0,0,0,0,0,0.01560003,0,0,0.019489531,0.036607143,0.037739357,0,0,0.00929656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167047,0,0.000259101,0,0,0.003108808,0.034315127,0,0,0,0,0,0,0,0,0.000453104,0,0.03969697,0,492fad33d868b4c7fc7512022af2756d,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,Other Eukaryote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003049814,0,0,0,0.011319992,0,0,0,0,0,0.012738854,0,0,0,0.006930007,0.005597015,0,0,0.003964321,0,0,0.00175,0.002669039,0,0.000268061,0.012969697,0,0.042431193,0,0.042754795,0,0.003541913,0.003026373,0.060921844,0,0,0.013083049,0,0,0.046939542,0,0,0,0.005868545,0,0,0,0.049351202,0.000931272,0,0.004687218,0.006080114,0,0.01261507,0,0.001928109,0.127755511,0,0,0,0,0.000157522,0.003450579,0,0.002070015,0,0.003535354,0.005707328,0,0,0.004284077,0.003869048,0.002602714,0,0.101199315,0.004028509,0,0,0.003844921,0,0,0,0,0,0.000838926,0,0,0.010104302,0,0,0,0.001515152,0,0.000835236,0.000611995,0,0.000810592,0,0,0,0,0,0,0,0.007207207,0.00219074,0,0,0.001699139,0,0.000606061,0,1497aea0b2d6f9849d664ae90c078014,Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Dictyochales;Dictyocha,Other Eukaryote
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002176279,0,0,0.000677736,0,0,0,0.001414999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000375,0,0,0.000670151,0.000848485,0,0.005822159,0,0,0,0,0,0,0,0,0,0,0,0,0.037623213,0.005762898,0,0.000670691,0.008695652,0,0.000415225,0.000319081,0,0.007040144,0,0,0,0,0,0.000413166,0,0,0,0,0.039808181,0.016644789,0.016473731,0.000499002,0.000547945,0.00990676,0.003535354,0,0,0.007631161,0,0,0,0,0,0,0,0,0,0,0,0,0.079888094,0,0.007969799,0.002393604,0,0,0.000229343,0.021434089,0.001107245,0.000210438,0,0.007294393,0,0.000777303,0,0,0,0,0,0,0,0,0.007567568,0.004235432,0.012797882,0,0.001925691,0,0,0,b1fad229e237c73a2d7b1e392b00df22,Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Araphid-pennate;Thalassionema;Thalassionema_sp.;,Diatom
0,0,0,0.01607717,0,0,0,0,0,0,0,0,0,0.011739594,0,0,0.00513992,0,0,0,0,0,0.039215686,0,0,0.011401744,0,0.015926804,0,0.030395137,0,0.008287851,0.019374069,0,0,0,0,0,0,0,0.036014406,0.027027027,0.041044776,0,0.035475234,0.031714569,0.026308097,0,0.005375,0,0,0,0,0,0.003616796,0.016203704,0.008782066,0,0.011806375,0.057068742,0.071342685,0,0.026670951,0.115472127,0.023746702,0.110055866,0.024408562,0.01068999,0,0,0,0.005163043,0,0,0,0,0.003894548,0.095547143,0,0.023752969,0.027275827,0,0.0212092,0.023547094,0,0.010165864,0.052515877,0.012768662,0,0,0,0,0,0,0,0,0,0,0.022916667,0,0,0.054597373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334094,0,0,0.00094569,0,0,0.006291107,0,0,0,0,0,0.0115379,0,0,0,0.047619048,0,0,fa630ee0d740563b8534eb2094cf4d16,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_dominans;,Dinoflagellate
0,0,0.008273009,0,0.009191176,0,0,0.023210832,0.005181347,0,0,0,0,0.002134472,0.003853565,0,0,0,0,0,0,0.007228916,0,0,0.0304679,0.042924212,0.069620253,0.105049136,0.114929577,0.024316109,0.15834039,0.044269254,0.130402385,0.069683723,0.061893204,0.047991071,0.014388489,0,0,0.02303523,0,0.003465003,0,0,0,0,0,0.051635112,0.01325,0.007117438,0.004712042,0.01380512,0.021454545,0.040504648,0.00097036,0,0,0,0.014757969,0,0,0,0,0.002275313,0,0,0,0.000694155,0.003841932,0,0.002179745,0.001358696,0.005595409,0.003460208,0.008296107,0.008195195,0,0,0,0,0,0,0,0,0,0,0,0.000462214,0.001522709,0.000222618,0.000665336,0.000791476,0,0.022222222,0.00464196,0.10578216,0,0.004465094,0,0,0,0.004111936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01761658,0,0,0,0.005270092,0,0.002882883,0.027165182,0.018534863,0.009057971,0.008155868,0,0.00489899,0,4c17fccf1d6afaddf00fa9404576a644,Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_commoda_A1;,Chlorophyte
